Nicaragua, 1001190000,- - Los demás,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13418.67,4845,5256.1499,869.69,0,
Nicaragua, 1001990000,- - Los demás,0,0,0,0,0,0,0,0,0,0,2730.6201,0,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua, 1003900000,- Los demás,0,0,0,0,0,0,18.360001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua, 1004900000,- Los demás,0,0,0,0,0,0,18.360001,0,0,0,0,0,0,0,1424.63,0,0,0,0,0,0,0,0,
Nicaragua, 1005100000,- Para siembra,257,0,0,0,0,0,0,0,0,0,0,37051.199,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua, 1005901000,- - Maíz tipo "pop" (Zea mays everta),0,0,0,0,0,393.88,0,0,0,0,0,0,0,0,0,0,0,12881,0,0,0,0,0,
Nicaragua, 1005902000,- - Maíz amarillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.60999,0,0,0,0,
Nicaragua, 1005903000,- - Maíz blanco,664816.88,9800,130168.28,536322.56,78477.992,14278.83,0,60306.449,0,26215.83,119228.89,0,8800,593453.81,315098.97,0,163088.28,4854923,2532012.8,0,554220.31,687416.25,18644.34,
Nicaragua, 1005909000,- - Otros,3700,0,0,29600,0,0,0,0,0,0,0,0,4000.5701,1606.54,0,0,272.17001,0,4596,5028.4302,0,7068.8501,7183.3901,
Nicaragua, 1006109000,- - Otros,5700,4300,55466.488,141055,0,0,2982.46,16950,0,4378.9199,7992.98,0,0,0,0,0,0,0,0,34413.262,0,0,26.85,
Nicaragua, 1006200000,- Arroz descascarillado (arroz cargo o arroz pardo),29925,0,27925.869,438779,0,0,2308,0,0,0,0,0,0,0,0,0,0,0,13609.55,0,0,0,0,
Nicaragua, 1006309000,- - Otros,0,0,118435.26,669124.81,0,0,0,0,0,1261.77,3538.5,0,0,0,0,0,349506.88,0,0,0,0,0,0,
Nicaragua, 1006400000,- Arroz partido,6730,0,90922.648,14150,0,2856,25176.221,3437.3999,91299.492,101821.6,113031.44,18129.42,0,0,0,374280.47,1312557.1,1409798,2178768.3,1929676.6,3981228.5,2279942.3,3418568.3,
Nicaragua, 1007100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,0,0,910,0,0,
Nicaragua, 1007900000,- Los demás,3133253,6796.3501,202714,738247.13,0,0,0,7426.8101,0,0,0,0,81308.477,0,411134.09,13820,4993.1602,1975210.1,372355.47,0,0,57427.512,38902.141,
Nicaragua, 1008100000,- Alforfón,35137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua, 1008900000,- Los demás cereales,28750,0,0,0,0,0,18.360001,0,0,0,0,0,0,9858.4297,0,362.42001,0,0,0,0,0,0,0,
Costa Rica, 1001110000,- - Para siembra,0,0,0,0,0,279.98001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Costa Rica, 1003900000,- Los demás,0,0,0,0,0,0,0,0,0,0,0,0,0.74000001,0,0,0,0,0,0,0,0,0,0,
Costa Rica, 1004900000,- Los demás,0,0,0,0,0,0,0,0,0,1493.88,0,0,0,0,0,0,0,0,0,0,0,0,0,
Costa Rica, 1005100000,- Para siembra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.3,40.150002,0,0,0,
Costa Rica, 1005901000,- - Maíz tipo "pop" (Zea mays everta),0,0,0,0,0,0,0,10.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Costa Rica, 1005903000,- - Maíz blanco,0,0,0,0,0,0,0,0,0,0,0,0,0,54562.5,0,0,0,12096.86,0,0,0,0,0,
Costa Rica, 1005909000,- - Otros,0,0,0,0,0,0,0,0,0,0,0,0,0,88.690002,0,0,0,0,0,0,0,0,0,
Costa Rica, 1006101000,- - Para siembra,36,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.03,0,
Costa Rica, 1006109000,- - Otros,0,0,0,0,0,0,3083,0,0,38798.551,6905.1299,0,0,0,0,106.09,0,0,0,0,0,0,0,
Costa Rica, 1006200000,- Arroz descascarillado (arroz cargo o arroz pardo),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13609.55,0,0,0,0,
